conversation_name,num_chunks,avg_distance,median_distance,min_distance,max_distance
4AA5DC47_RE_ Weekly Dnext fundamental update,5,1.180971622467041,1.2378673553466797,1.0493838787078857,1.2549324035644531
4AAD7A8C_RE_ DCS-1152 RE_ Website Trouble,5,1.2368975162506104,1.2243316173553467,1.1872960329055786,1.3207004070281982
4AB375A8_RE_ DNEXT - Verification Code Delivery Issue,5,1.1074682235717774,1.096874475479126,1.0623719692230225,1.1872806549072266
4AB9C88E_DNEXT - Login Credentials,5,0.9943613290786744,0.9993771314620972,0.9410265684127808,1.0347535610198975
4ABF3D9A_RE_ Dnext - Quadra _ Grains,5,1.0099761128425597,1.040810227394104,0.8660368919372559,1.0989396572113037
4AC31E84_Login Credentials,5,0.9594081163406372,0.9632610082626343,0.8783372044563293,1.0408658981323242
4B193B32_DNEXT - Login Credentials,5,0.9715046525001526,0.9409226775169373,0.9369455575942993,1.0426054000854492
4B46DE76_RE_ Demande d'accès à DNEXTR,5,1.0242026448249817,0.9840725064277649,0.9452114701271057,1.1407618522644043
4C2E1951_DNEXT - Login Credentials,5,0.9713441967964173,0.9481644630432129,0.9463321566581726,1.027727723121643
4C663E50_RE_ DNEXT - Login Credentials,5,0.9684177994728088,0.9666216969490051,0.8778324127197266,1.059354543685913
4C8C3CE9_Login Credentials,5,0.9702624082565308,0.9758581519126892,0.8877356648445129,1.0458042621612549
4C954C8A_RE_ [EXTERNAL] RE_ MLP Project_ cotton production,5,0.8928012490272522,0.9439690709114075,0.6070047616958618,1.0411672592163086
4CAFF4E2_RE_ Share datasets from DNEXR to Stage,5,1.060957431793213,1.0821256637573242,0.9791128635406494,1.1259527206420898
4CC8D3A2_Re_ Default value Indonesia Lineups,5,1.1255873918533326,1.1508127450942993,1.0123305320739746,1.1887708902359009
4D0B369D_Login Credentials,5,0.8994833469390869,0.8788353204727173,0.847642183303833,0.9568756818771362
4D50F93B_RE_ Intern Access to stage,5,1.2101144790649414,1.24405038356781,1.0900089740753174,1.3129090070724487
4DA95580_RE_ Dnexr Access,5,1.134039866924286,1.1681361198425293,0.9765282273292542,1.1909308433532715
4DE80CD0_new user Ameropa,5,1.3257918119430543,1.342838168144226,1.2371793985366821,1.3639819622039795
4E512802_RE_ Demo2,5,1.0356548309326172,1.0299159288406372,0.9002904891967773,1.1891624927520752
"4E8C3A12_Urgent, Tradeflow problem",5,0.9911091327667236,0.9865970611572266,0.9691995978355408,1.0157908201217651
4F491924_DNEXT - Login Credentials,5,0.9917709946632385,0.9998569488525391,0.921567440032959,1.0518732070922852
4F4D04A1_WASDE_ who changes the dashboard_,5,1.118657112121582,1.1204369068145752,1.0319592952728271,1.1801064014434814
50022015_DNEXT - Login Credentials,5,0.9494048714637756,0.9614389538764954,0.8525812029838562,1.047001838684082
5016AD3E_RE_ DNEXT SND worklflow failing,5,1.2504635334014893,1.2722958326339722,1.174368977546692,1.2928519248962402
509546AE_DNEXT - Login Credentials,5,0.9922475099563599,1.0007562637329102,0.9372189044952393,1.0339168310165405
510D3F7E_RE_ DNEXT - Login Credentials,5,0.9259695649147034,0.9049656987190247,0.8729926347732544,1.0075604915618896
516A8312_RE_ Price update is not up to date in MLP and DNEX,5,0.9733368277549743,1.001325249671936,0.8430661559104919,1.0207207202911377
516BB2A8_DNEXT - Login Credentials,5,0.9494444966316223,0.9614752531051636,0.8525863885879517,1.0471309423446655
5251B420_Re_ usa grain crushing and rest are back online. n,5,1.1765456199645996,1.1670554876327515,1.131636619567871,1.218609094619751
52F0B268_Re_ Looking for IMEA soybean phenology,5,0.8940810084342956,1.0064265727996826,0.48673760890960693,1.0223560333251953
52FCFC7C_RE_ Platform users - Nestwise,5,1.2601249933242797,1.2653073072433472,1.2222411632537842,1.2904505729675293
5317C1A8_$99 only for Listing & IEO on NexDAX - CMC Exchang,5,1.3909454822540284,1.4291369915008545,1.2262773513793945,1.448759913444519
533148FB_RE_ India duplicate _,5,1.0664952993392944,1.05290687084198,1.0448973178863525,1.0955495834350586
53E1D5FC_RE_ [EXTERNAL] RE_ mistake in wasde data,5,0.9205168545246124,1.0299136638641357,0.4698822796344757,1.044683814048767
53FEE043_Re_ Indonesia - no more historical _,5,1.108193612098694,1.1222493648529053,1.0735138654708862,1.134283185005188
5452CA2E_Re_ Canada Interregional Comparison,5,1.1612087965011597,1.1764527559280396,1.1068549156188965,1.1944249868392944
549AB009_RE_ FOB wheat Price input,5,0.9186949372291565,0.9193687438964844,0.8310073018074036,1.002851963043213
54F666F0_RE_ AMENDED DL-squarepoint@dnext.io,5,1.3465810060501098,1.3654754161834717,1.3002169132232666,1.375849723815918
554E5D6C_DNEXT - Login Credentials,5,0.9943914651870728,0.9993598461151123,0.9411525726318359,1.0347915887832642
"55A1B5DB_Update reference subtypes for type location_ PORT,",5,1.2425183534622193,1.251969814300537,1.1874083280563354,1.268415927886963
55A1FDA8_DNEXT - Login Credentials,5,1.0459481239318849,1.0549871921539307,0.9582087993621826,1.097340703010559
55A399F3_DNEXT - Login Credentials,5,1.0459481239318849,1.0549871921539307,0.9582087993621826,1.097340703010559
560A35CB_DNEXT - Password Reset,5,1.003275418281555,0.9660012722015381,0.9373675584793091,1.0914989709854126
562776F6_RE_ Follow up call with Savola-Dnext,5,1.020814800262451,1.0307493209838867,0.8984766006469727,1.1152358055114746
567078D6_Login Credentials,5,0.8924729466438294,0.8838099241256714,0.8026202917098999,0.9615717530250549
56C446DA_RE_ Regarding Cash Corn Prices,5,0.9675941228866577,1.0494959354400635,0.6356074810028076,1.0810246467590332
56E8399F_RE_ [EXTERNAL] RE_ Potential api issue_,5,1.135652756690979,1.1367074251174927,1.0927376747131348,1.1708133220672607
56EA64ED_RES_ Demo account,5,1.0071085810661315,0.9158211946487427,0.8560283780097961,1.2078776359558105
574A4D85_Stage Login Credentials,5,1.182145595550537,1.1850433349609375,1.1591355800628662,1.2118295431137085
"574FE663_RE_ Dataset versionning, wrong time display (likel",5,1.1216084957122803,1.1010186672210693,1.0353987216949463,1.2038042545318604
57B296DB_BF- Login Credentials,5,0.9351696848869324,0.9311211705207825,0.8850080370903015,0.9778045415878296
582C524F_RE_ Potential client 2 weeks trial,5,0.9496065974235535,0.8989497423171997,0.8689561486244202,1.0674159526824951
5860449D_Re_ Argentina maps - is there an issue _,5,1.184513783454895,1.2060762643814087,1.0918995141983032,1.2185921669006348
586C56A8_DNEXT - Login Credentials,5,1.0104578614234925,1.022874355316162,0.9499720931053162,1.051933765411377
59927B3E_RE_ Add to CTA email list _ thank you,5,1.4882011651992797,1.4898905754089355,1.4388407468795776,1.5210201740264893
59B12438_RE_ Weekly report_ Technicals_2025_11_07,5,1.2767649173736573,1.254748821258545,1.2373822927474976,1.3254590034484863
59EBF472_Re_ Demo Account,5,1.0534387469291686,1.0021605491638184,0.9758790731430054,1.182505488395691
5A9FD2CE_RE_ DCS-1518 people change,5,1.2544479846954346,1.2540878057479858,1.2237091064453125,1.2833912372589111
5AA947EC_RE_ FOB and CNF data vis API_,5,0.8207894921302795,0.8475607633590698,0.5239980220794678,0.9631417393684387
5ACEDD8D_Import arb dashboard India - wrong,5,0.9407883405685424,0.9179250597953796,0.8760192394256592,0.9994739890098572
5B67D4EA_How is this dataset being updated_,5,0.9854022264480591,0.9884291887283325,0.9166558980941772,1.0361974239349365
5BF72910_RE_ Login Credentials,5,0.9698276996612549,0.9699580669403076,0.9349266290664673,1.0001966953277588
5CA62901_RE_ New client -HEDONIZM,5,1.3758405208587647,1.40680992603302,1.3075852394104004,1.4362350702285767
5CAA6B47_RE_ Access to CFG dropbox folder to Rajbir Singh,5,1.2413438081741333,1.2791574001312256,1.1242523193359375,1.3011831045150757
5D2F7809_RE_ [EXTERNAL] Corn SND update 2025_04_23,5,0.8692739367485046,0.9104639887809753,0.6557799577713013,0.938425600528717
5D4A2B9E_Re_ Indonesia Lineups Dashboard,5,1.0114811897277831,1.0248101949691772,0.9688886404037476,1.0372389554977417
5D9EB667_RE_ BF Environment,5,1.3041178703308105,1.3157212734222412,1.2327884435653687,1.3546509742736816
5DE47231_Re_ Platform user - Rémi,5,1.242250418663025,1.2538902759552002,1.1339828968048096,1.2879825830459595
5E850256_DNEXT - Login Credentials,5,0.9786735534667969,0.998447597026825,0.9248481392860413,1.0375189781188965
5EF8B395_RE_ [EXTERNAL] United States Grains and Oilseeds E,5,0.9522726893424988,0.9965317249298096,0.8605611324310303,1.004365086555481
5F008B4A_RE_ FW_ China G&O Daily Commentary 2025.09.02,5,0.9255249261856079,0.9226251840591431,0.8584029674530029,0.9859849810600281
5FCFF014_Re_ DL - HARTREE_ Adding Pete Salefski to our suga,5,1.423287606239319,1.4433016777038574,1.3524224758148193,1.4553656578063965
6073A9A1_RE_ JBS environment,5,1.3819092512130737,1.3772255182266235,1.3255704641342163,1.4297866821289062
607FFC4F_RE_ DCS-1109 RE_ [EXTERNAL] RE_ Ukr lineups + SAf,5,0.9639165878295899,1.0160090923309326,0.6660059690475464,1.087690830230713
6091EB9F_RE_ Request for sharing dnexr to stage,5,1.1957822561264038,1.2191945314407349,1.125898003578186,1.2386149168014526
60D9150A_RE_ Issue with DNEXT Excel add in,5,1.0230018973350525,1.01848566532135,0.9882282614707947,1.063399314880371
6102C933_Login Credentials,5,1.0552988290786742,1.0498713254928589,0.9627653360366821,1.1443266868591309
610F32A8_RE_ Setup environment Tudor,5,1.1655670881271363,1.1885017156600952,1.1065398454666138,1.194949984550476
61670DF2_Small Insight,5,0.9451851487159729,1.0222047567367554,0.5780192017555237,1.0608265399932861
62011B3A_DNEXT - Login Credentials,5,1.0383787035942078,1.0590234994888306,0.8895284533500671,1.1272153854370117
62379062_RE_ DNEXT - Login Credentials,5,0.9603965044021606,0.9540702104568481,0.863048791885376,1.0611540079116821
626DF9CD_RE_ (External)RE_ monthly Argentina soybean farmer,5,0.7801307559013366,0.8010234832763672,0.6570336222648621,0.8368447422981262
62CD7B39_DNEXT - Login Credentials,5,0.9559283375740051,0.9546120166778564,0.8642369508743286,1.0534491539001465
6328F0BB_RE_ Viserion list,5,1.407908320426941,1.406307339668274,1.3603839874267578,1.4425344467163086
640ACBA0_RE_ Dataset To Delete,5,1.291438341140747,1.2892218828201294,1.272623062133789,1.3244847059249878
641E34CF_RE_ ARG map and table update sounds a bit late !,5,1.0024669289588928,1.021720290184021,0.8858898282051086,1.0518358945846558
6427D73A_RE_ CS Brazil _ ETG question,5,1.0089045643806458,1.0093917846679688,0.9709421992301941,1.064652442932129
64285414_RE_ Inconsistencies in dnexr-eucomm-all-eur-tf_cus,5,0.9583325982093811,0.9670047163963318,0.8818812370300293,1.0210107564926147
64328A49_Login Credentials,5,0.9702238440513611,0.9758872985839844,0.8875922560691833,1.045767903327942
64A14142_DNEXT - Login Credentials,5,1.0408097147941588,1.062241554260254,0.9098339676856995,1.1199826002120972
64FD2F6E_Re_ Slicer MATBA dashboard horizontal axis,5,1.2378966093063355,1.2573320865631104,1.1473252773284912,1.2878921031951904
6584A2D6_RE_ Adil Chbani from Amaggi_ he left company and w,5,1.4222270488739013,1.4235339164733887,1.405224084854126,1.4346834421157837
658555B7_Ukraine stats,5,1.0362650632858277,1.1073716878890991,0.8734772205352783,1.113336443901062
65C49447_RE_ Deheus Animal Protein Trade Matrix,5,1.2280286073684692,1.220017671585083,1.154951572418213,1.289769172668457
661AD83C_RE_ Not able table to see the below screens,5,1.0061341166496276,1.0286273956298828,0.8970210552215576,1.0656611919403076
66720DE8_RE_ Malaysia & Indonesia Palm Oil To Africa Datase,5,1.1023900747299193,1.1536221504211426,0.967476487159729,1.162581443786621
667C9ED2_MPOA dashboard,5,1.1218228578567504,1.117573857307434,1.0852668285369873,1.1475508213043213
671F2FDC_Login Credentials,5,1.075842547416687,1.0863040685653687,1.0245511531829834,1.1051533222198486
67392404_Re_ August number for Indonesia is out but not upd,5,1.0952139496803284,1.1256388425827026,0.9794878363609314,1.131999135017395
673A76BC_Access to viserion,5,1.3081994295120238,1.2992222309112549,1.26639986038208,1.3495838642120361
678BF187_RE_ Antonio,5,1.3591726541519165,1.3729562759399414,1.3153119087219238,1.3987637758255005
67E9E8B5_RE_ Arg farmer selling is NOT updated...last time,5,1.0758152246475219,1.1518664360046387,0.8010104894638062,1.2031904458999634
68FC82DA_RE_ dataset to check and add lost data,5,1.1258309841156007,1.1426801681518555,1.023494005203247,1.1807339191436768
692B0D22_RE_ DNEXT - Login Credentials,5,0.9693014621734619,0.9996963739395142,0.8092719316482544,1.0269217491149902
695A3EB0_RE_ Please cut Martin Griffith from Pacificor emai,5,1.4739137411117553,1.4791605472564697,1.4409661293029785,1.4976211786270142
69678C85_RE_ New country appearing in corn TF__ Bug or some,5,1.1119518876075745,1.2064062356948853,0.851226270198822,1.2265710830688477
696B4D8B_RE_ Argentina crush,5,1.0358607530593873,1.019866704940796,1.0063966512680054,1.0749764442443848
698D0566_Re_ Argentina farmer selling Discrepancy between m,5,0.946164321899414,1.0209275484085083,0.5989006757736206,1.0790393352508545
69DE8E97_DNEXT - Login Credentials,5,1.0101733684539795,1.0224711894989014,0.9497232437133789,1.0513917207717896
69DF667A_Re_ Arg official fs is still on Sep 26th...NOT UPD,5,1.1842387437820434,1.2016912698745728,1.0811060667037964,1.2496142387390137
"6A272364_RE_ hello, something wrong with PN soybean crop pr",5,1.1050835847854614,1.1299657821655273,1.031321406364441,1.135524034500122
6A2EA1B6_Re_ Issue on Dashboard,5,1.1606457471847533,1.1725690364837646,1.1084893941879272,1.1801708936691284
6A392675_RE_ Weekly report_ Technicals_2025_01_23,5,1.4053988695144652,1.4139072895050049,1.3630828857421875,1.432601809501648
6A980D08_RE_ DDGs tradeflow,5,1.047536015510559,1.0686309337615967,0.9714235067367554,1.0968496799468994
6AD522DF_Take advantage of our $99 offer for Listing & IEO,5,1.3617020130157471,1.3941305875778198,1.2546555995941162,1.4160627126693726
6ADE4C02_$499! Chance to list on VinDAX & other 4 CMC excha,5,1.4222614526748658,1.4348728656768799,1.333513855934143,1.4560338258743286
6B70D78E_RE_ [Externo] Canceled_ DNEXT - Raizen Weekly conc,5,1.3528563976287842,1.3539068698883057,1.3271068334579468,1.37007737159729
6BC016B2_Re_ Share production datasets from DNEXR to Stage,5,1.1946068286895752,1.204899549484253,1.1266765594482422,1.2404060363769531
6BFCCA7D_RE_ Rajbir Singh _ please remove from CFG,5,1.5733486652374267,1.5727230310440063,1.5676090717315674,1.578364610671997
6C24217D_RE_ can you not filter Colza from COT Matif into t,5,1.3077584028244018,1.310634732246399,1.2207552194595337,1.3858897686004639
6D041B7F_RE_ Weather Dashboard Issue,5,1.0369661331176758,1.0512750148773193,0.9695553779602051,1.0696337223052979
6D3F78D2_RE_ Dropbox issue,5,1.1825611114501953,1.2225265502929688,1.060332179069519,1.2610652446746826
6DB0A623_RE_ Deleting Dataset,5,1.2526517391204834,1.2627816200256348,1.209282636642456,1.2654130458831787
6DD76895_RE_ Contract - new client VAM,5,1.3544474840164185,1.3570388555526733,1.3388173580169678,1.37284517288208
6E167B5A_RE_ New team member _ user - Teruva,0,,,,
6E1955D4_RE_ South Africa stats,0,,,,
6E5D676A_RE_ Demo account for Agrocorp,0,,,,
6E6457A5_Re_ Request for removing a dataset,5,1.178069519996643,1.178160309791565,1.1675769090652466,1.1905133724212646
6EF59DD8_DNEXT - Login Credentials,5,0.9922475099563599,1.0007562637329102,0.9372189044952393,1.0339168310165405
7034503E_RE_ Urgent - USA customs problem,5,1.1087470293045043,1.1075276136398315,1.098886251449585,1.125307321548462
706A4691_Re_ Intertek Malaysia lineup,5,1.1288004159927367,1.1181998252868652,1.0893540382385254,1.1716219186782837
70988D87_RE_ Downloading Tradematrix issue,5,0.935042655467987,0.9845882654190063,0.6812695860862732,1.0424280166625977
70E9A6F5_Re_ Ukraine map,5,1.1972837686538695,1.2153879404067993,1.121702790260315,1.26167631149292
713D18F2_RE_ Acesso Plataforma Dnext,5,1.077683925628662,1.0986297130584717,1.0266788005828857,1.1145679950714111
71B002E0_Malaysia price missing,5,1.251949715614319,1.2584413290023804,1.2051112651824951,1.2995355129241943
71EDB71E_RE_ Create 2 new environments,5,1.2533058881759644,1.255723476409912,1.227669358253479,1.2919199466705322
71F3283A_RE_ tradeflow dl,5,1.1742676496505737,1.1495367288589478,1.1341184377670288,1.2254016399383545
7204F8DD_RE_ DNEXT Platform _ sugar lineups access,5,1.011606764793396,1.1198182106018066,0.709531307220459,1.1438838243484497
720A90EF_Re_ Updates following platform Demo,5,0.896412444114685,0.9778168201446533,0.5892728567123413,1.0096876621246338
725A978C_Re_ Issue with the harvest progress for Ukraine in,5,1.032503890991211,1.0341358184814453,0.9929529428482056,1.0577176809310913
72736C78_Create new environment,5,1.2508455753326415,1.2621259689331055,1.1805200576782227,1.2979130744934082
72AC2529_RE_ DCS-1803 problem in sharing dashboard,5,0.9677605748176574,0.9780449271202087,0.8832050561904907,1.0512505769729614
72F837DF_RE_ Please add Camila Baldin in the Dnext Research,5,1.4602839708328248,1.471116304397583,1.407253384590149,1.5029653310775757
7304C8C7_RE_ DRW Account,5,1.29607036113739,1.286799430847168,1.2564151287078857,1.3277108669281006
7311813B_RE_ DCS-1675 Training Session with Agrorodeo,5,1.5137470960617065,1.5181583166122437,1.486882209777832,1.5485503673553467
7316A8B0_Login Credentials,5,1.0632469654083252,1.0784376859664917,1.0027996301651,1.1011762619018555
7457D1DD_RE_ COT USA_  missing 2026 _,5,1.1000378489494325,1.1414234638214111,0.8628978133201599,1.1906437873840332
74A84D48_DNEXT - Login Credentials,5,0.9922260642051697,1.000746488571167,0.9372584223747253,1.033782720565796
75603B59_RE_ Request for removing dataset,5,1.2328777551651,1.248110294342041,1.189625859260559,1.2601566314697266
756DE2D4_RE_ Russia lineups_,5,1.0291613578796386,1.0307674407958984,1.0027027130126953,1.0607558488845825
75CBCEE7_RE_ Please add to Viserion list,5,1.5388471603393554,1.5442326068878174,1.5137698650360107,1.5543991327285767
75D5D1D9_RE_ Add user login for SMT,5,1.3044443607330323,1.2960457801818848,1.2710087299346924,1.3482131958007812
75FEEC62_RE_ Agniel FOB Report 3.28.25,5,1.3383532762527466,1.3552501201629639,1.2912333011627197,1.359142541885376
7634F2D1_RE_ Request to Delete Dataset,5,1.191206121444702,1.216444969177246,1.076137661933899,1.227871298789978
763C4FCA_Microsoft 365 security_ You have messages in quara,5,1.2807325363159179,1.2989684343338013,1.2162504196166992,1.322782278060913
763FE018_RE_ [EXTERNAL] RE_ Server errors,5,0.9700840950012207,1.0846205949783325,0.5903165340423584,1.0968866348266602
76C2B857_DNEXT - Login Credentials,5,1.1881240129470825,1.203540563583374,1.138962984085083,1.2144016027450562
76CEB68A_DNEXT - Login Credentials,5,1.0505094289779664,1.0520596504211426,0.9757562875747681,1.1027244329452515
76E7A5A8_Re_ Fuels World Future Prices,5,1.0686241149902345,1.06571626663208,1.050938606262207,1.090424656867981
77316ED4_RE_ [Ext]- FW_ China G&O Daily Commentary 2025.11,5,1.2149379968643188,1.2133586406707764,1.1988974809646606,1.2262983322143555
77373AFF_DNEXT - Login Credentials,5,1.029438352584839,1.0312854051589966,0.9687284231185913,1.0817358493804932
774C903C_RE_ CONAB HARVEST PROGRESS,5,1.14103102684021,1.138897180557251,1.0501397848129272,1.1983388662338257
77600A01_Weather dashboard issues,5,0.9632121443748474,0.9779075384140015,0.8903595805168152,0.9939866662025452
7775D4DC_RE_ DCS-1201 Not Receiving 2FA Code for Platform L,5,1.1216965436935424,1.1017920970916748,1.0679529905319214,1.2370240688323975
779A3E5F_DNext trial,5,1.0226679801940919,1.0658373832702637,0.9303299188613892,1.067604422569275
7898BE4F_RE_ Ethanol tab under GnO Economics_ Data not visi,5,1.119603943824768,1.1335642337799072,1.0707356929779053,1.1660034656524658
78C734FB_DNEXT - Login Credentials,5,0.9559283375740051,0.9546120166778564,0.8642369508743286,1.0534491539001465
78C8C9D9_Why values broke_ I did not input such values,5,1.1312688827514648,1.1250495910644531,1.1073856353759766,1.1639719009399414
791DDFB3_RE_ Issue in Dnext portal Login,5,0.9466891527175904,1.005684494972229,0.6119257211685181,1.1354362964630127
795091F8_DNEXT - Login Credentials,5,1.0459481239318849,1.0549871921539307,0.9582087993621826,1.097340703010559
79BF2487_RE_ dataset to delete,5,1.2295758724212646,1.239132285118103,1.2122068405151367,1.2414848804473877
79CD5987_Re_ (External)RE_ Tradeflow problem,5,1.0402049660682677,1.081938624382019,0.949418306350708,1.1088511943817139
7A02FC0A_RE_ Ukraine sfo exports by shipper,5,1.1612946033477782,1.1910594701766968,1.0640612840652466,1.2217862606048584
7A1599F0_RE_ DNEXT - Login Credentials,5,0.963062870502472,0.9868266582489014,0.8455073833465576,1.023306131362915
7A1C9B2B_RE_ Ghost payload,5,1.2059247255325318,1.2153573036193848,1.1506969928741455,1.2353776693344116
7A1F60FC_DRW - Platform Users,5,1.2344963550567627,1.2326651811599731,1.149970531463623,1.2875010967254639
7A7F4A96_Re_ DCS-2119 Changes to DL-Brazil sugar line up,5,1.191046404838562,1.1893240213394165,1.1399561166763306,1.2268561124801636
7AD7E7D2_DNEXT - Login Credentials,5,0.9703970074653625,0.9487655758857727,0.9342309236526489,1.0299383401870728
7B0A7B99_DNEXT - Login Credentials,5,0.9559283375740051,0.9546120166778564,0.8642369508743286,1.0534491539001465
7BBD08CE_RE_ Trial for services for Vegoils,5,1.1439616203308105,1.1170235872268677,1.0753244161605835,1.2399437427520752
7BFC2015_RE_ can you share rsm tradeflow forecast with sino,5,1.1544201850891114,1.1932264566421509,1.0357894897460938,1.216875433921814
"7C2495A2_BankCEX Exclusive Promo_ Buy One Listing, Get One",5,1.453934645652771,1.4687806367874146,1.4125065803527832,1.4961730241775513
7C6845D3_RE_ Share DNEXT Wheat FOB prices with CFG environm,5,0.8715125441551208,0.9210256338119507,0.6150926351547241,0.9639086723327637
7CBCFFF3_RE_ Change Port Reference in Intertek,5,1.2034345149993897,1.1896532773971558,1.181401252746582,1.2592947483062744
7CCEC2CD_RE_ Black Sea - Precipitation - Panel View,5,0.9299083113670349,1.0157387256622314,0.6347872018814087,1.0568218231201172
7CF82D51_Canada Manitoba Moisture - Missing Regions,5,1.2002629518508912,1.2116889953613281,1.1200424432754517,1.247827172279358
7D0A080B_DNEXT - Login Credentials,5,0.9494048714637756,0.9614389538764954,0.8525812029838562,1.047001838684082
7D0AC90D_RE_ DL-BAM,5,1.4555420637130738,1.454514741897583,1.4390103816986084,1.4692165851593018
7D37C1A1_RE_ Delete Unnecessary Tradematrix,5,1.0857636690139771,1.0909514427185059,1.052546739578247,1.0981694459915161
7E4CAA0E_O365 Credentials,5,1.1065406560897828,1.1123398542404175,1.054805874824524,1.1292164325714111
7F20FD83_FW_ delete one user,5,1.276620864868164,1.2789955139160156,1.261579155921936,1.289573073387146
7F2FCB28_DNEXT - Login Credentials,5,0.9494048714637756,0.9614389538764954,0.8525812029838562,1.047001838684082
7F5C1E12_DNEXT - Login Credentials,5,0.9559283375740051,0.9546120166778564,0.8642369508743286,1.0534491539001465
7F5DC316_Take advantage of our $99 offer for Listing & IEO,5,1.362343978881836,1.388474464416504,1.2404963970184326,1.4158812761306763
7F7867DD_Re_ data quality problem in US Crop conditions,5,0.9351158142089844,0.9685710668563843,0.7565227746963501,1.0188102722167969
7F894271_RE_ planting corn data for USA,5,0.8861333847045898,0.8892124891281128,0.8454174995422363,0.9389621019363403
7F8AB011_Login Credentials,5,0.9702624082565308,0.9758581519126892,0.8877356648445129,1.0458042621612549
7FE3E87B_Corn TradeMatrix issue,5,0.8728923082351685,0.8976850509643555,0.7068764567375183,0.9537396430969238
800AB6B0_RE_ Setup of Topjian,5,1.3812472343444824,1.3838353157043457,1.3521463871002197,1.407110571861267
80501BFE_RE_ DNEXT - Login Credential,5,1.0098079442977905,1.1248725652694702,0.6227847337722778,1.148646354675293
8078B8F1_Re_ Weather Dashboard,5,1.0240230560302734,1.0172524452209473,0.9854459762573242,1.063380241394043
813A10FD_RE_ [EXTERNAL] RE_ US cotton production dataset,5,0.8462559580802917,0.7896273136138916,0.7193315029144287,0.9964251518249512
8162346D_DNEXT - Password Reset,5,1.0237436056137086,1.0159337520599365,0.9266571998596191,1.1012190580368042
81AC43BC_RE_ Vessel tracking bug,5,1.143021035194397,1.1512975692749023,1.0833855867385864,1.1758263111114502
81BFE039_RE_ USTR _ vessel tariff _ Thoughts - part 2,5,1.2421701192855834,1.2256195545196533,1.2219066619873047,1.277783751487732
82848A50_DNEXT - Login Credentials,5,1.0459481239318849,1.0549871921539307,0.9582087993621826,1.097340703010559
82A9B3BA_RE_ Dashboarding account access to intertek,5,1.1202262878417968,1.1271170377731323,1.0789023637771606,1.1692386865615845
82FF16FE_RE_ Al-Ghurair - new user,5,1.3107805728912354,1.2995429039001465,1.2542506456375122,1.3969810009002686
840C50DF_Re_ LINE UP GRAINS 07_03_2025,5,0.9134257316589356,0.9919466376304626,0.646382212638855,1.0437514781951904
843F4042_DNEXT - Login Credentials,5,0.9559283375740051,0.9546120166778564,0.8642369508743286,1.0534491539001465
8459066F_RE_ No Indonesia customs data for April - it is al,5,1.1692017555236816,1.1616870164871216,1.0651623010635376,1.2473443746566772
846C79F0_Re_ Amending DL-Raizen,5,1.4517725944519042,1.4524929523468018,1.4414501190185547,1.460639476776123
84DF4CF7_RE_ Oilseeds SND update 2026_01_14,5,1.224883246421814,1.2698233127593994,1.1456950902938843,1.2743442058563232
84E5D7F0_RE_ Not Receiving 2FA Code for Platform Login (Dne,5,1.152399516105652,1.1397525072097778,1.097872018814087,1.2101671695709229
85142479_RE_ DCS-2231 Switch DNEXT accounts between users,5,1.2842583179473877,1.2715822458267212,1.246204137802124,1.3220412731170654
85569384_Access to BF Snowflake to Rory and Anna,5,1.2168440103530884,1.210553765296936,1.09281587600708,1.3143723011016846
857234D0_RE_ Add in for Trafigura,5,0.9801409006118774,1.068633794784546,0.5651934146881104,1.133418321609497
8575B014_DNEXT - Login Credentials,5,0.9943078041076661,0.9992985725402832,0.9410355091094971,1.0345743894577026
85BFDAE0_Datasets to be deleted,5,1.2257201194763183,1.230717658996582,1.1935677528381348,1.2422809600830078
85CD5189_DNEXT - Snowflake Credentials,5,1.2555176734924316,1.272416353225708,1.1979211568832397,1.2905815839767456
85F4C6A0_RE_ Dropbox access,5,1.058048927783966,1.0699113607406616,0.8956435322761536,1.14530348777771
85F95FD6_RE_ Login Credentials,5,1.0524523735046387,1.0599243640899658,0.870821475982666,1.1678271293640137
8602ADF5_Re_ TAXUD data is wrong for corn import. Can u che,5,0.9751951575279236,0.9819433689117432,0.9468249082565308,0.9904273748397827
86601124_Login Credentials,5,0.928581964969635,0.957226037979126,0.8043307065963745,1.0094116926193237
866705E0_Login Credentials,5,0.9593645930290222,0.9632015228271484,0.8782881498336792,1.0409246683120728
868171FC_Re_ remove shell from this list. Thank you,5,1.4892164468765259,1.4927191734313965,1.471680760383606,1.5053054094314575
869F8DED_RE_ Workflow in error,5,1.1380005598068237,1.1485170125961304,1.077101230621338,1.1630547046661377
86C2BA22_RE_ NOPA Crush Data on Platform_,5,0.9988389134407043,0.9948403835296631,0.9718984961509705,1.0270962715148926
"86D2E715_BankCEX Exclusive Promo_ Buy One Listing, Get One",5,1.496556806564331,1.5174726247787476,1.446092128753662,1.530574083328247
874EDF5A_RE_ [EXTERNAL] DNEXT Platform - Update on data sha,5,1.054724931716919,1.064802885055542,1.021833062171936,1.0885999202728271
8761DEB4_O365 Credentials,5,1.2563414812088012,1.27370285987854,1.1973296403884888,1.2907695770263672
8767722A_DNEXT - Login Credentials,5,1.0247458457946776,1.0494465827941895,0.8627011775970459,1.1333754062652588
87D55186_RE_ Request to Delete Incorrect Datasets,5,1.2764412879943847,1.2729406356811523,1.2531280517578125,1.2953717708587646
